saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel,profit,Date,Year,Month,Month Number
S08847,2024-01-24 20:19:00,P1346,Women's_346,Women's Dresses,Blue,XXL,3,679.12,483.7,2037.36,1451.1,C28846,Sathish_8846,Salem,11.6643,78.146,SP135,Shankar,Shipped,online,586.26,2024-01-24,2024,January,1
S08848,2024-05-20 12:48:00,P1347,T-Shirts_347,T-Shirts,Pink,XS,2,1099.97,730.51,2199.94,1461.02,C28847,Kavin_8847,Tiruchirappalli,10.7905,78.7047,SP142,Kishore,Paid,in-store,738.92,2024-05-20,2024,May,5
S08849,2023-12-31 16:46:00,P1348,Men's_348,Men's Shirts,Red,S,1,1421.69,1148.94,1421.69,1148.94,C28848,Vishal_8848,Coimbatore,11.0168,76.9558,SP123,Sathish,Returned,third-party,272.75,2023-12-31,2023,December,12
S08850,2023-10-30 10:55:00,P1349,Women's_349,Women's Dresses,Grey,M,1,616.53,392.18,616.53,392.18,C28849,Anu_8849,Erode,11.34,77.7172,SP113,Ramesh,Shipped,in-store,224.35,2023-10-30,2023,October,10
S08851,2023-05-24 11:27:00,P1350,Jeans_350,Jeans,Yellow,S,3,1900.03,1379.92,5700.09,4139.76,C28850,Meena_8850,Madurai,9.9252,78.1198,SP130,Varun,Paid,mobile_app,1560.33,2023-05-24,2023,May,5
S08852,2024-07-26 18:33:00,P1351,Kid's_351,Kid's Wear,Maroon,XL,1,585.58,497.86,585.58,497.86,C28851,Sathish_8851,Erode,11.34,77.7172,SP126,Aravind,Shipped,mobile_app,87.72,2024-07-26,2024,July,7
S08853,2023-01-23 10:38:00,P1352,Kurta_352,Kurta,Maroon,M,2,1189.76,727.53,2379.52,1455.06,C28852,Bhuvana_8852,Salem,11.6643,78.146,SP113,Ramesh,Paid,in-store,924.46,2023-01-23,2023,January,1
S08854,2024-02-23 12:33:00,P1353,Women's_353,Women's Dresses,Pink,S,1,2436.12,1718.08,2436.12,1718.08,C28853,Ganesh_8853,Coimbatore,11.0168,76.9558,SP103,Rahul,Shipped,online,718.04,2024-02-23,2024,February,2
S08855,2023-07-16 16:16:00,P1354,Sarees_354,Sarees,Blue,M,4,949.21,791.11,3796.84,3164.44,C28854,Devi_8854,Salem,11.6643,78.146,SP129,Nithin,Pending,mobile_app,632.4,2023-07-16,2023,July,7
S08856,2023-11-02 18:54:00,P1355,Kurta_355,Kurta,Yellow,XXL,1,250.78,190.68,250.78,190.68,C28855,Sanjay_8855,Salem,11.6643,78.146,SP147,Prem,Pending,mobile_app,60.1,2023-11-02,2023,November,11
S08857,2023-11-16 13:42:00,P1356,Women's_356,Women's Dresses,Red,M,2,1657.69,1017.59,3315.38,2035.18,C28856,Karthik_8856,Vellore,12.9165,79.1325,SP131,Anand,Paid,third-party,1280.2,2023-11-16,2023,November,11
S08858,2023-03-08 13:34:00,P1357,Men's_357,Men's Shirts,Black,XXL,1,1309.41,1031.45,1309.41,1031.45,C28857,Aarav_8857,Madurai,9.9252,78.1198,SP129,Nithin,Returned,mobile_app,277.96,2023-03-08,2023,March,3
S08859,2023-09-19 10:36:00,P1358,Kurta_358,Kurta,Red,XL,1,1386.43,900.28,1386.43,900.28,C28858,Ganesh_8858,Tirunelveli,8.7139,77.7567,SP135,Shankar,Shipped,in-store,486.15,2023-09-19,2023,September,9
S08860,2024-08-13 15:47:00,P1359,Sportswear_359,Sportswear,Black,M,1,1103.2,684.28,1103.2,684.28,C28859,Bhuvana_8859,Salem,11.6643,78.146,SP113,Ramesh,Returned,in-store,418.92,2024-08-13,2024,August,8
S08861,2024-06-16 16:58:00,P1360,Kid's_360,Kid's Wear,Black,XS,1,1190.21,1061.95,1190.21,1061.95,C28860,Vishal_8860,Salem,11.6643,78.146,SP149,Hari,Returned,in-store,128.26,2024-06-16,2024,June,6
S08862,2023-07-14 13:53:00,P1361,Kid's_361,Kid's Wear,Blue,S,2,910.16,559.22,1820.32,1118.44,C28861,Karthik_8861,Erode,11.34,77.7172,SP102,Kumar,Shipped,in-store,701.88,2023-07-14,2023,July,7
S08863,2024-04-05 21:31:00,P1362,Kid's_362,Kid's Wear,Red,XL,3,534.3,445.07,1602.9,1335.21,C28862,Ganesh_8862,Coimbatore,11.0168,76.9558,SP135,Shankar,Paid,in-store,267.69,2024-04-05,2024,April,4
S08864,2023-02-11 15:24:00,P1363,T-Shirts_363,T-Shirts,Red,XXL,2,1270.75,823.77,2541.5,1647.54,C28863,Sathish_8863,Coimbatore,11.0168,76.9558,SP120,Harish,Paid,in-store,893.96,2023-02-11,2023,February,2
S08865,2023-02-27 18:08:00,P1364,T-Shirts_364,T-Shirts,Blue,M,2,1833.08,1404.97,3666.16,2809.94,C28864,Aarav_8864,Tirunelveli,8.7139,77.7567,SP103,Rahul,Cancelled,online,856.22,2023-02-27,2023,February,2
S08866,2023-06-18 19:24:00,P1365,Sarees_365,Sarees,Red,XXL,3,276.85,239.01,830.55,717.03,C28865,Diya_8865,Tiruchirappalli,10.7905,78.7047,SP143,Gokul,Returned,in-store,113.52,2023-06-18,2023,June,6
S08867,2023-10-04 19:55:00,P1366,Sportswear_366,Sportswear,White,XXL,1,305.85,225.76,305.85,225.76,C28866,Kavin_8866,Erode,11.34,77.7172,SP114,Ganesh,Shipped,mobile_app,80.09,2023-10-04,2023,October,10
S08868,2023-12-06 16:27:00,P1367,T-Shirts_367,T-Shirts,Blue,S,4,544.7,454.3,2178.8,1817.2,C28867,Kavin_8867,Erode,11.34,77.7172,SP119,Deepak,Shipped,in-store,361.6,2023-12-06,2023,December,12
S08869,2023-11-19 12:53:00,P1368,Kid's_368,Kid's Wear,Yellow,XXL,2,1554.76,1021.9,3109.52,2043.8,C28868,Vishal_8868,Tiruchirappalli,10.7905,78.7047,SP144,Rohit,Cancelled,in-store,1065.72,2023-11-19,2023,November,11
S08870,2023-06-14 19:34:00,P1369,Kid's_369,Kid's Wear,White,M,2,877.65,634.59,1755.3,1269.18,C28869,Meena_8869,Erode,11.34,77.7172,SP100,Tamil,Returned,in-store,486.12,2023-06-14,2023,June,6
S08871,2024-06-24 20:45:00,P1370,Kid's_370,Kid's Wear,White,XS,1,989.47,780.4,989.47,780.4,C28870,Anu_8870,Coimbatore,11.0168,76.9558,SP129,Nithin,Returned,in-store,209.07,2024-06-24,2024,June,6
S08872,2023-06-13 13:18:00,P1371,T-Shirts_371,T-Shirts,Green,M,3,1508.08,1271.57,4524.24,3814.71,C28871,Lakshmi_8871,Tiruchirappalli,10.7905,78.7047,SP136,Prakash,Shipped,online,709.53,2023-06-13,2023,June,6
S08873,2023-05-02 19:37:00,P1372,Sarees_372,Sarees,Green,L,2,954.68,748.17,1909.36,1496.34,C28872,Sanjay_8872,Erode,11.34,77.7172,SP132,Murali,Pending,third-party,413.02,2023-05-02,2023,May,5
S08874,2024-06-30 10:36:00,P1373,Men's_373,Men's Shirts,Blue,XL,1,1633.72,1112.21,1633.72,1112.21,C28873,Lakshmi_8873,Coimbatore,11.0168,76.9558,SP110,Manoj,Pending,in-store,521.51,2024-06-30,2024,June,6
S08875,2024-04-09 16:41:00,P1374,T-Shirts_374,T-Shirts,Pink,L,2,1220.3,1097.51,2440.6,2195.02,C28874,Diya_8874,Salem,11.6643,78.146,SP110,Manoj,Cancelled,online,245.58,2024-04-09,2024,April,4
S08876,2024-03-24 18:19:00,P1375,Men's_375,Men's Shirts,Grey,XS,1,280.03,234.63,280.03,234.63,C28875,Kavin_8875,Chennai,13.0827,80.2707,SP138,Lokesh,Shipped,mobile_app,45.4,2024-03-24,2024,March,3
S08877,2023-02-19 16:20:00,P1376,Men's_376,Men's Shirts,Pink,XXL,2,909.24,685.31,1818.48,1370.62,C28876,Meena_8876,Tirunelveli,8.7139,77.7567,SP106,Praveen,Returned,in-store,447.86,2023-02-19,2023,February,2
S08878,2024-05-28 21:21:00,P1377,Women's_377,Women's Dresses,Blue,L,1,1618.36,1316.11,1618.36,1316.11,C28877,Karthik_8877,Tiruchirappalli,10.7905,78.7047,SP115,Santosh,Paid,in-store,302.25,2024-05-28,2024,May,5
S08879,2023-09-16 12:18:00,P1378,Sportswear_378,Sportswear,Red,S,1,218.35,196.3,218.35,196.3,C28878,Lakshmi_8878,Tirunelveli,8.7139,77.7567,SP113,Ramesh,Pending,in-store,22.05,2023-09-16,2023,September,9
S08880,2023-02-13 16:41:00,P1379,Sportswear_379,Sportswear,Grey,XS,2,958.81,745.34,1917.62,1490.68,C28879,Anu_8879,Erode,11.34,77.7172,SP103,Rahul,Returned,in-store,426.94,2023-02-13,2023,February,2
S08881,2024-04-23 13:56:00,P1380,Jeans_380,Jeans,Grey,L,2,535.47,354.21,1070.94,708.42,C28880,Ganesh_8880,Tirunelveli,8.7139,77.7567,SP135,Shankar,Shipped,mobile_app,362.52,2024-04-23,2024,April,4
S08882,2023-06-14 15:01:00,P1381,Kid's_381,Kid's Wear,Yellow,S,2,1836.95,1296.1,3673.9,2592.2,C28881,Ravi_8881,Coimbatore,11.0168,76.9558,SP131,Anand,Pending,third-party,1081.7,2023-06-14,2023,June,6
S08883,2024-05-28 18:34:00,P1382,Men's_382,Men's Shirts,Blue,M,1,279.23,237.38,279.23,237.38,C28882,Meena_8882,Tiruchirappalli,10.7905,78.7047,SP114,Ganesh,Paid,online,41.85,2024-05-28,2024,May,5
S08884,2024-01-21 12:58:00,P1383,Men's_383,Men's Shirts,Black,S,2,1822.69,1239.61,3645.38,2479.22,C28883,Karthik_8883,Erode,11.34,77.7172,SP136,Prakash,Shipped,online,1166.16,2024-01-21,2024,January,1
S08885,2023-07-23 18:35:00,P1384,T-Shirts_384,T-Shirts,Grey,M,1,1422.21,910.63,1422.21,910.63,C28884,Ganesh_8884,Coimbatore,11.0168,76.9558,SP112,Naveen,Pending,online,511.58,2023-07-23,2023,July,7
S08886,2023-11-07 21:45:00,P1385,Women's_385,Women's Dresses,Blue,M,2,1126.6,981.73,2253.2,1963.46,C28885,Diya_8885,Erode,11.34,77.7172,SP132,Murali,Pending,in-store,289.74,2023-11-07,2023,November,11
S08887,2023-12-29 16:21:00,P1386,T-Shirts_386,T-Shirts,Maroon,XXL,2,422.39,355.57,844.78,711.14,C28886,Vishal_8886,Madurai,9.9252,78.1198,SP109,Ajay,Shipped,online,133.64,2023-12-29,2023,December,12
S08888,2023-05-05 15:42:00,P1387,Kurta_387,Kurta,Black,XS,4,947.13,666.63,3788.52,2666.52,C28887,Karthik_8887,Salem,11.6643,78.146,SP113,Ramesh,Paid,in-store,1122.0,2023-05-05,2023,May,5
S08889,2024-01-03 11:23:00,P1388,Men's_388,Men's Shirts,Black,XXL,1,201.14,158.56,201.14,158.56,C28888,Lakshmi_8888,Salem,11.6643,78.146,SP144,Rohit,Cancelled,in-store,42.58,2024-01-03,2024,January,1
S08890,2023-01-05 19:08:00,P1389,Women's_389,Women's Dresses,Black,XS,1,1659.88,1234.74,1659.88,1234.74,C28889,Karthik_8889,Erode,11.34,77.7172,SP140,Abhishek,Returned,in-store,425.14,2023-01-05,2023,January,1
S08891,2023-09-15 20:56:00,P1390,Jeans_390,Jeans,Pink,L,1,675.55,465.87,675.55,465.87,C28890,Ravi_8890,Coimbatore,11.0168,76.9558,SP113,Ramesh,Shipped,in-store,209.68,2023-09-15,2023,September,9
S08892,2023-03-11 10:14:00,P1391,T-Shirts_391,T-Shirts,Pink,XXL,1,2139.74,1840.42,2139.74,1840.42,C28891,Meena_8891,Tirunelveli,8.7139,77.7567,SP105,Suresh,Returned,online,299.32,2023-03-11,2023,March,3
S08893,2024-08-16 18:42:00,P1392,Sarees_392,Sarees,Green,S,1,1306.0,854.98,1306.0,854.98,C28892,Anu_8892,Madurai,9.9252,78.1198,SP113,Ramesh,Pending,in-store,451.02,2024-08-16,2024,August,8
S08894,2023-09-12 13:03:00,P1393,Sarees_393,Sarees,Black,M,4,1398.99,1024.36,5595.96,4097.44,C28893,Anu_8893,Tirunelveli,8.7139,77.7567,SP146,Selva,Pending,online,1498.52,2023-09-12,2023,September,9
S08895,2023-11-19 11:00:00,P1394,Sportswear_394,Sportswear,Black,XXL,1,843.82,626.61,843.82,626.61,C28894,Vishal_8894,Erode,11.34,77.7172,SP122,Bharath,Shipped,online,217.21,2023-11-19,2023,November,11
S08896,2023-08-19 20:07:00,P1395,Sportswear_395,Sportswear,Yellow,XL,3,220.05,183.32,660.15,549.96,C28895,Meena_8895,Tiruchirappalli,10.7905,78.7047,SP122,Bharath,Pending,in-store,110.19,2023-08-19,2023,August,8
S08897,2024-10-02 15:25:00,P1396,Women's_396,Women's Dresses,Grey,XS,2,411.51,259.85,823.02,519.7,C28896,Lakshmi_8896,Erode,11.34,77.7172,SP118,Mohan,Paid,online,303.32,2024-10-02,2024,October,10
S08898,2023-09-13 15:11:00,P1397,Kurta_397,Kurta,White,XS,2,2246.55,1867.95,4493.1,3735.9,C28897,Kavin_8897,Tiruchirappalli,10.7905,78.7047,SP144,Rohit,Paid,in-store,757.2,2023-09-13,2023,September,9
S08899,2024-03-31 13:08:00,P1398,Sarees_398,Sarees,White,XS,1,1817.93,1357.19,1817.93,1357.19,C28898,Kavin_8898,Salem,11.6643,78.146,SP116,Vignesh,Shipped,mobile_app,460.74,2024-03-31,2024,March,3
S08900,2024-02-02 14:04:00,P1399,Jeans_399,Jeans,Red,L,1,1974.78,1458.92,1974.78,1458.92,C28899,Ganesh_8899,Tirunelveli,8.7139,77.7567,SP100,Tamil,Paid,in-store,515.86,2024-02-02,2024,February,2
S08901,2023-04-24 20:49:00,P1400,Kurta_400,Kurta,Black,S,4,1936.81,1341.63,7747.24,5366.52,C28900,Ravi_8900,Chennai,13.0827,80.2707,SP112,Naveen,Returned,in-store,2380.72,2023-04-24,2023,April,4
S08902,2023-07-30 14:28:00,P1401,Women's_401,Women's Dresses,White,XS,1,476.22,371.21,476.22,371.21,C28901,Bhuvana_8901,Chennai,13.0827,80.2707,SP143,Gokul,Returned,online,105.01,2023-07-30,2023,July,7
S08903,2023-03-06 18:03:00,P1402,Kid's_402,Kid's Wear,Pink,XL,2,878.64,575.07,1757.28,1150.14,C28902,Lakshmi_8902,Erode,11.34,77.7172,SP112,Naveen,Shipped,third-party,607.14,2023-03-06,2023,March,3
S08904,2024-09-17 21:06:00,P1403,T-Shirts_403,T-Shirts,Green,L,1,1778.38,1221.29,1778.38,1221.29,C28903,Ganesh_8903,Madurai,9.9252,78.1198,SP146,Selva,Paid,in-store,557.09,2024-09-17,2024,September,9
S08905,2023-05-06 20:50:00,P1404,Kid's_404,Kid's Wear,Pink,M,3,1594.65,1350.01,4783.95,4050.03,C28904,Lakshmi_8904,Tirunelveli,8.7139,77.7567,SP118,Mohan,Pending,third-party,733.92,2023-05-06,2023,May,5
S08906,2024-03-23 12:17:00,P1405,Kurta_405,Kurta,Grey,L,3,1637.48,1017.98,4912.44,3053.94,C28905,Anu_8905,Vellore,12.9165,79.1325,SP139,Yogesh,Shipped,online,1858.5,2024-03-23,2024,March,3
S08907,2024-02-04 18:10:00,P1406,Sportswear_406,Sportswear,White,L,2,1408.65,896.21,2817.3,1792.42,C28906,Ravi_8906,Madurai,9.9252,78.1198,SP124,Rajesh,Cancelled,mobile_app,1024.88,2024-02-04,2024,February,2
S08908,2024-07-07 21:25:00,P1407,Kurta_407,Kurta,Black,XS,4,1566.39,1263.45,6265.56,5053.8,C28907,Ganesh_8907,Coimbatore,11.0168,76.9558,SP144,Rohit,Pending,in-store,1211.76,2024-07-07,2024,July,7
S08909,2024-07-18 14:45:00,P1408,Jeans_408,Jeans,Black,S,1,1730.31,1403.33,1730.31,1403.33,C28908,Ravi_8908,Madurai,9.9252,78.1198,SP106,Praveen,Shipped,online,326.98,2024-07-18,2024,July,7
S08910,2023-01-17 18:56:00,P1409,Men's_409,Men's Shirts,Green,XXL,1,1317.78,1144.53,1317.78,1144.53,C28909,Priya_8909,Vellore,12.9165,79.1325,SP107,Karthik,Cancelled,mobile_app,173.25,2023-01-17,2023,January,1
S08911,2024-03-14 17:43:00,P1410,Kurta_410,Kurta,Blue,M,1,795.47,669.2,795.47,669.2,C28910,Bhuvana_8910,Salem,11.6643,78.146,SP139,Yogesh,Paid,third-party,126.27,2024-03-14,2024,March,3
S08912,2023-09-26 13:10:00,P1411,Sarees_411,Sarees,Blue,M,4,217.04,137.46,868.16,549.84,C28911,Devi_8911,Vellore,12.9165,79.1325,SP122,Bharath,Shipped,in-store,318.32,2023-09-26,2023,September,9
S08913,2024-09-17 21:25:00,P1412,Women's_412,Women's Dresses,Pink,XXL,1,240.4,216.0,240.4,216.0,C28912,Aarav_8912,Tiruchirappalli,10.7905,78.7047,SP134,Kiran,Returned,mobile_app,24.4,2024-09-17,2024,September,9
S08914,2023-02-17 15:52:00,P1413,Sarees_413,Sarees,Green,L,2,915.42,736.46,1830.84,1472.92,C28913,Aarav_8913,Erode,11.34,77.7172,SP132,Murali,Pending,online,357.92,2023-02-17,2023,February,2
S08915,2024-04-11 21:41:00,P1414,Kid's_414,Kid's Wear,Maroon,L,1,892.26,636.57,892.26,636.57,C28914,Sathish_8914,Tirunelveli,8.7139,77.7567,SP145,Naren,Shipped,mobile_app,255.69,2024-04-11,2024,April,4
S08916,2023-06-28 13:21:00,P1415,Women's_415,Women's Dresses,White,XS,4,862.72,757.06,3450.88,3028.24,C28915,Sanjay_8915,Chennai,13.0827,80.2707,SP136,Prakash,Shipped,in-store,422.64,2023-06-28,2023,June,6
S08917,2023-09-20 20:18:00,P1416,Kurta_416,Kurta,Blue,XXL,3,1245.38,759.32,3736.14,2277.96,C28916,Ganesh_8916,Tirunelveli,8.7139,77.7567,SP139,Yogesh,Pending,in-store,1458.18,2023-09-20,2023,September,9
S08918,2023-11-13 12:18:00,P1417,Jeans_417,Jeans,Green,XXL,1,1775.02,1578.76,1775.02,1578.76,C28917,Karthik_8917,Vellore,12.9165,79.1325,SP133,Balaji,Cancelled,in-store,196.26,2023-11-13,2023,November,11
S08919,2024-05-02 16:42:00,P1418,Men's_418,Men's Shirts,Maroon,XL,2,648.67,404.63,1297.34,809.26,C28918,Karthik_8918,Chennai,13.0827,80.2707,SP127,Sanjay,Cancelled,mobile_app,488.08,2024-05-02,2024,May,5
S08920,2023-08-05 13:39:00,P1419,Men's_419,Men's Shirts,Black,XS,3,1964.62,1521.68,5893.86,4565.04,C28919,Bhuvana_8919,Tiruchirappalli,10.7905,78.7047,SP118,Mohan,Shipped,in-store,1328.82,2023-08-05,2023,August,8
S08921,2023-02-11 10:13:00,P1420,Women's_420,Women's Dresses,Blue,S,3,1079.65,734.06,3238.95,2202.18,C28920,Aarav_8920,Madurai,9.9252,78.1198,SP130,Varun,Pending,third-party,1036.77,2023-02-11,2023,February,2
S08922,2024-06-09 10:20:00,P1421,Men's_421,Men's Shirts,Green,S,1,1494.91,942.2,1494.91,942.2,C28921,Bhuvana_8921,Tirunelveli,8.7139,77.7567,SP140,Abhishek,Cancelled,in-store,552.71,2024-06-09,2024,June,6
S08923,2023-09-27 20:39:00,P1422,Sarees_422,Sarees,Blue,XXL,2,1144.59,910.88,2289.18,1821.76,C28922,Lakshmi_8922,Madurai,9.9252,78.1198,SP137,Surya,Pending,in-store,467.42,2023-09-27,2023,September,9
S08924,2023-08-30 15:49:00,P1423,Men's_423,Men's Shirts,Grey,S,1,1466.12,1151.46,1466.12,1151.46,C28923,Kavin_8923,Tiruchirappalli,10.7905,78.7047,SP102,Kumar,Pending,online,314.66,2023-08-30,2023,August,8
S08925,2024-08-26 10:22:00,P1424,Jeans_424,Jeans,Yellow,XXL,2,2324.99,1738.95,4649.98,3477.9,C28924,Anu_8924,Madurai,9.9252,78.1198,SP114,Ganesh,Pending,in-store,1172.08,2024-08-26,2024,August,8
S08926,2023-11-06 13:02:00,P1425,Sarees_425,Sarees,Blue,XS,3,1967.56,1242.01,5902.68,3726.03,C28925,Devi_8925,Coimbatore,11.0168,76.9558,SP115,Santosh,Cancelled,in-store,2176.65,2023-11-06,2023,November,11
S08927,2023-09-06 11:13:00,P1426,Sportswear_426,Sportswear,Grey,S,1,934.02,619.79,934.02,619.79,C28926,Anu_8926,Vellore,12.9165,79.1325,SP138,Lokesh,Pending,in-store,314.23,2023-09-06,2023,September,9
S08928,2023-09-13 18:07:00,P1427,Sportswear_427,Sportswear,Maroon,L,4,2080.8,1327.75,8323.2,5311.0,C28927,Priya_8927,Vellore,12.9165,79.1325,SP134,Kiran,Pending,in-store,3012.2,2023-09-13,2023,September,9
S08929,2023-09-30 16:31:00,P1428,Jeans_428,Jeans,Pink,XS,4,1648.93,1324.1,6595.72,5296.4,C28928,Lakshmi_8928,Salem,11.6643,78.146,SP111,Dinesh,Pending,in-store,1299.32,2023-09-30,2023,September,9
S08930,2024-07-01 20:28:00,P1429,Kurta_429,Kurta,Pink,M,2,1794.79,1137.59,3589.58,2275.18,C28929,Diya_8929,Salem,11.6643,78.146,SP116,Vignesh,Returned,in-store,1314.4,2024-07-01,2024,July,7
S08931,2023-08-16 18:20:00,P1430,Kurta_430,Kurta,Yellow,L,1,1722.7,1299.41,1722.7,1299.41,C28930,Vishal_8930,Tiruchirappalli,10.7905,78.7047,SP101,Arun,Shipped,third-party,423.29,2023-08-16,2023,August,8
S08932,2023-01-24 20:56:00,P1431,Kid's_431,Kid's Wear,Red,L,2,959.26,609.36,1918.52,1218.72,C28931,Anu_8931,Coimbatore,11.0168,76.9558,SP119,Deepak,Cancelled,mobile_app,699.8,2023-01-24,2023,January,1
S08933,2023-07-25 17:47:00,P1432,T-Shirts_432,T-Shirts,Blue,XL,1,1338.93,1146.14,1338.93,1146.14,C28932,Anu_8932,Vellore,12.9165,79.1325,SP109,Ajay,Paid,mobile_app,192.79,2023-07-25,2023,July,7
S08934,2024-03-20 14:41:00,P1433,Kid's_433,Kid's Wear,Maroon,XS,1,1784.23,1323.42,1784.23,1323.42,C28933,Diya_8933,Tiruchirappalli,10.7905,78.7047,SP100,Tamil,Paid,in-store,460.81,2024-03-20,2024,March,3
S08935,2023-06-07 16:50:00,P1434,T-Shirts_434,T-Shirts,Black,XXL,2,291.56,250.4,583.12,500.8,C28934,Meena_8934,Coimbatore,11.0168,76.9558,SP118,Mohan,Paid,mobile_app,82.32,2023-06-07,2023,June,6
S08936,2024-05-29 19:35:00,P1435,Women's_435,Women's Dresses,Blue,XXL,1,1346.28,872.62,1346.28,872.62,C28935,Lakshmi_8935,Vellore,12.9165,79.1325,SP137,Surya,Shipped,online,473.66,2024-05-29,2024,May,5
S08937,2023-05-08 17:37:00,P1436,Jeans_436,Jeans,Black,XS,4,872.89,680.73,3491.56,2722.92,C28936,Lakshmi_8936,Tirunelveli,8.7139,77.7567,SP100,Tamil,Shipped,in-store,768.64,2023-05-08,2023,May,5
S08938,2023-02-24 10:24:00,P1437,T-Shirts_437,T-Shirts,Yellow,XS,2,333.83,246.2,667.66,492.4,C28937,Bhuvana_8937,Salem,11.6643,78.146,SP118,Mohan,Pending,in-store,175.26,2023-02-24,2023,February,2
S08939,2023-09-16 11:09:00,P1438,Kid's_438,Kid's Wear,Grey,XS,3,2320.05,1809.11,6960.15,5427.33,C28938,Bhuvana_8938,Madurai,9.9252,78.1198,SP136,Prakash,Cancelled,in-store,1532.82,2023-09-16,2023,September,9
S08940,2023-02-08 15:10:00,P1439,Men's_439,Men's Shirts,Green,XXL,1,636.92,474.21,636.92,474.21,C28939,Anu_8939,Salem,11.6643,78.146,SP141,Mahesh,Returned,in-store,162.71,2023-02-08,2023,February,2
S08941,2023-05-14 12:14:00,P1440,Women's_440,Women's Dresses,Pink,XS,2,2327.52,1773.44,4655.04,3546.88,C28940,Lakshmi_8940,Erode,11.34,77.7172,SP137,Surya,Pending,online,1108.16,2023-05-14,2023,May,5
S08942,2023-08-17 20:46:00,P1441,Kurta_441,Kurta,Green,M,4,917.68,706.67,3670.72,2826.68,C28941,Bhuvana_8941,Chennai,13.0827,80.2707,SP133,Balaji,Cancelled,mobile_app,844.04,2023-08-17,2023,August,8
S08943,2024-08-19 14:30:00,P1442,Sarees_442,Sarees,Blue,XXL,3,2047.58,1795.73,6142.74,5387.19,C28942,Lakshmi_8942,Erode,11.34,77.7172,SP114,Ganesh,Pending,mobile_app,755.55,2024-08-19,2024,August,8
S08944,2023-11-20 12:45:00,P1443,Jeans_443,Jeans,Maroon,XS,1,1829.16,1463.0,1829.16,1463.0,C28943,Meena_8943,Vellore,12.9165,79.1325,SP100,Tamil,Returned,in-store,366.16,2023-11-20,2023,November,11
S08945,2023-06-13 15:45:00,P1444,Sportswear_444,Sportswear,White,XS,1,2457.79,1606.23,2457.79,1606.23,C28944,Aarav_8944,Tiruchirappalli,10.7905,78.7047,SP130,Varun,Shipped,online,851.56,2023-06-13,2023,June,6
S08946,2023-03-04 17:54:00,P1445,Kid's_445,Kid's Wear,Green,L,3,1370.1,996.53,4110.3,2989.59,C28945,Bhuvana_8945,Tirunelveli,8.7139,77.7567,SP138,Lokesh,Returned,in-store,1120.71,2023-03-04,2023,March,3
S08947,2023-10-07 15:19:00,P1446,Women's_446,Women's Dresses,Yellow,S,1,2352.05,1543.03,2352.05,1543.03,C28946,Karthik_8946,Tiruchirappalli,10.7905,78.7047,SP133,Balaji,Returned,mobile_app,809.02,2023-10-07,2023,October,10
S08948,2023-07-16 16:28:00,P1447,Women's_447,Women's Dresses,Pink,S,4,2352.44,2098.08,9409.76,8392.32,C28947,Karthik_8947,Vellore,12.9165,79.1325,SP133,Balaji,Paid,mobile_app,1017.44,2023-07-16,2023,July,7
S08949,2024-09-04 17:14:00,P1448,Women's_448,Women's Dresses,Pink,M,1,1457.07,1125.8,1457.07,1125.8,C28948,Sanjay_8948,Salem,11.6643,78.146,SP145,Naren,Shipped,in-store,331.27,2024-09-04,2024,September,9
S08950,2024-04-03 17:16:00,P1449,Kurta_449,Kurta,Maroon,M,2,759.23,603.22,1518.46,1206.44,C28949,Sanjay_8949,Vellore,12.9165,79.1325,SP106,Praveen,Pending,online,312.02,2024-04-03,2024,April,4
S08951,2024-06-12 14:10:00,P1450,Kid's_450,Kid's Wear,Red,XS,1,831.73,728.64,831.73,728.64,C28950,Sanjay_8950,Chennai,13.0827,80.2707,SP111,Dinesh,Cancelled,online,103.09,2024-06-12,2024,June,6
S08952,2023-07-02 21:27:00,P1451,Women's_451,Women's Dresses,Yellow,XL,1,1206.97,890.37,1206.97,890.37,C28951,Sanjay_8951,Tirunelveli,8.7139,77.7567,SP143,Gokul,Paid,online,316.6,2023-07-02,2023,July,7
S08953,2024-09-20 20:48:00,P1452,Women's_452,Women's Dresses,Maroon,M,2,455.96,333.51,911.92,667.02,C28952,Anu_8952,Coimbatore,11.0168,76.9558,SP107,Karthik,Paid,in-store,244.9,2024-09-20,2024,September,9
S08954,2023-08-26 17:11:00,P1453,Women's_453,Women's Dresses,White,L,2,2320.46,1392.64,4640.92,2785.28,C28953,Aarav_8953,Madurai,9.9252,78.1198,SP112,Naveen,Returned,online,1855.64,2023-08-26,2023,August,8
S08955,2023-10-12 10:54:00,P1454,Jeans_454,Jeans,Yellow,XXL,1,2325.6,2013.26,2325.6,2013.26,C28954,Sanjay_8954,Erode,11.34,77.7172,SP132,Murali,Pending,online,312.34,2023-10-12,2023,October,10
S08956,2024-02-19 19:38:00,P1455,Men's_455,Men's Shirts,Blue,M,2,1093.32,761.78,2186.64,1523.56,C28955,Aarav_8955,Coimbatore,11.0168,76.9558,SP108,Ravi,Pending,in-store,663.08,2024-02-19,2024,February,2
